class,filename,match,part,split,reason
Soft_Rot,Sour_Rot__Bugwood_18.jpg,yes,root,skipped,"The image shows a tuberous root with white; soft; blister-like decomposed tissue consistent with soft rot symptoms; including the cream-to-white coloration and tissue breakdown described for tuber soft rot."
Soft_Rot,Bacteria_Wilt_And_Soft_Rot__Bugwood_23.jpg,yes,root,skipped,"The image shows a sweet potato or similar root/tuber with soft; decomposed tissue exhibiting the characteristic brown-to-black discoloration; sharp delineation between infected and healthy tissue; and mushy rot consistent with soft rot disease description."
Soft_Rot,Soft_Rot__BDCropVegeta_98.jpg,yes,root,skipped,"The image shows a tuber (potato) with soft; water-soaked decomposed tissue exhibiting a sharp delineation between the cream/yellow healthy tissue and the dark brown-to-black rotted area; consistent with soft rot symptoms described."
Soft_Rot,Bacteria_Wilt_And_Soft_Rot__Bugwood_42.jpg,yes,root,skipped,"The image shows split/sectioned root-like structures (likely tubers or taproots) with cream to tan discoloration and soft; rotted internal tissue consistent with the soft rot description of white to cream-colored rot with delineation between infected and healthy tissues."
Soft_Rot,Soft_Rot__BDCropVegeta_359.jpg,yes,seed,ref,"The cross-sectioned potato tuber displays classic soft rot symptoms including dark brown to black decomposed internal tissue with a sharp delineation between infected and healthy (cream-colored) tissue; consistent with the described Soft_Rot disease progression."
Soft_Rot,Brown_Rot__BDCropVegeta_15.jpg,yes,root,skipped,"The cross-section of the tuber shows cream-to-tan discoloration with browning at the outer edges and a sharp delineation between infected and healthier inner tissue; consistent with soft rot symptoms described for tubers."
Soft_Rot,Bacteria_Wilt_And_Soft_Rot__Bugwood_14.jpg,yes,stem,ref,"The image shows collapsed; mushy stems with black; slimy necrotic lesions and wet rot consistent with soft rot (blackleg) disease symptoms as described."
Soft_Rot,Brown_Rot__BDCropVegeta_38.jpg,yes,seed,skipped,"The cross-section of what appears to be a potato tuber shows cream to tan discoloration with browning at the margins and a soft; water-soaked appearance consistent with soft rot symptoms described; including the delineation between infected and healthy tissues."
Soft_Rot,Rhizopus_Soft_Rots__Bugwood_29.jpg,no,stem,rejected,"The image shows dense gray-white fluffy mycelium with sporangiophores characteristic of a mold (likely Botrytis or Mucor); not the soft; water-soaked; slimy; foul-smelling bacterial soft rot symptoms described."
Soft_Rot,Brown_Rot__BDCropVegeta_98.jpg,yes,seed,skipped,"The cross-section of the potato tuber shows cream-to-tan discoloration with browning along the vascular ring and at the base; consistent with soft rot's characteristic water-soaked decomposition and sharp delineation between infected and healthy tissues."
Soft_Rot,Brown_Rot__BDCropVegeta_61.jpg,yes,root,skipped,"The cross-section of the potato tuber shows brown discoloration along the outer ring with a sharp delineation between infected and healthy tissue; consistent with soft rot symptoms described for tubers."
Soft_Rot,Brown_Rot__BDCropVegeta_83.jpg,yes,root,skipped,"The cross-section of the potato tuber shows browning and discoloration around the outer ring with a sharp delineation between infected and healthy cream-colored tissue; consistent with soft rot symptoms described for tubers."
Soft_Rot,Bacteria_Wilt_And_Soft_Rot__Bugwood_5.jpg,yes,whole_plant,ref,"The sweet potato plant shows chlorotic; yellowing leaves with weak; declining foliage and some necrotic tissue at the base consistent with soft rot symptoms including chlorosis and plant decline described in the disease profile."
Soft_Rot,Soft_Rot__BDCropVegeta_193.jpg,yes,root,skipped,"The cross-section of the potato tuber shows soft; decomposed tissue with brown-to-tan discoloration; a delineation between infected and healthy tissue; and surface rot consistent with soft rot disease symptoms described."
Soft_Rot,Soft_Rot__BDCropVegeta_297.jpg,yes,seed,skipped,"The potato tuber shows soft; decomposed tissue with a sharp delineation between infected (dark; blackened) and healthy (cream/tan) tissue; consistent with soft rot symptoms described including water-soaked breakdown and browning upon air exposure."
Soft_Rot,Rhizopus_Soft_Rots__Bugwood_9.jpg,yes,root,skipped,"The image shows a sweet potato tuber with extensive soft; water-soaked rot; black necrotic areas at the ends; and white mycelial growth consistent with soft rot disease symptoms described; including tissue breakdown and discoloration."
Soft_Rot,Sour_Rot__Bugwood_1.jpg,no,root,rejected,"The sweet potato tuber shown appears relatively intact and firm with only minor surface blemishes; lacking the characteristic soft; water-soaked; blister-like decomposed areas; slimy ooze; or brown-to-black discoloration with sharp delineation typical of soft rot."
Soft_Rot,Brown_Rot__BDCropVegeta_67.jpg,yes,seed,skipped,"The cross-section of this potato tuber shows brown discoloration around the outer ring with a sharp delineation between the darker infected peripheral tissue and the cream/tan colored interior; consistent with soft rot symptoms described for tubers."
Soft_Rot,Soft_Rot__BDCropVegeta_217.jpg,yes,seed,skipped,"The cross-section shows a tuber with extensive internal brown-to-black soft rot decay; consistent with the described delineation between infected and healthy tissue and the characteristic discoloration upon air exposure typical of soft rot."
Soft_Rot,Soft_Rot__BDCropVegeta_546.jpg,yes,root,skipped,"The image shows a cross-section of a potato tuber with soft; water-soaked decomposition and brown-to-black discoloration at the base with a visible delineation between infected and healthy tissue; consistent with soft rot symptoms described."
Soft_Rot,Bacteria_Wilt_And_Soft_Rot__Bugwood_39.jpg,yes,root,skipped,"The image shows a root/hypocotyl section with dark brown-to-black necrotic rot; soft decomposed tissue with clear delineation between infected and healthy areas; consistent with soft rot symptoms described including discoloration after air exposure and tissue breakdown."
Soft_Rot,Brown_Rot__BDCropVegeta_37.jpg,yes,seed,skipped,"The cross-section of the potato tuber shows browning along the vascular ring with some discoloration consistent with soft rot's characteristic delineation between infected and healthy cream-colored tissues."
Soft_Rot,Sour_Rot__Bugwood_4.jpg,yes,root,skipped,"The cross-section of this sweet potato (storage root) shows soft; brown; decomposed tissue at the core with a clear delineation between infected and healthy orange tissue; consistent with soft rot symptoms described including cream-to-tan colored rot turning brown upon air exposure."
Soft_Rot,Soft_Rot__BDCropVegeta_454.jpg,yes,root,skipped,"The image shows a cut potato tuber with extensive soft; wet rot; cream-to-tan colored interior tissue turning dark brown/black at the margins with clear delineation between infected and healthy tissue; consistent with soft rot symptoms described."
Soft_Rot,Bacteria_Wilt_And_Soft_Rot__Bugwood_19.jpg,no,whole_plant,rejected,"The image shows mostly healthy green foliage of what appears to be sweet potato plants with only minor yellowing/browning at the base; lacking the characteristic soft; water-soaked; slimy rot lesions; foul-smelling decomposition; or chlorotic wilting described for Soft Rot."
Soft_Rot,Brown_Rot__BDCropVegeta_49.jpg,yes,root,skipped,"The cross-section of this tuber shows cream to tan discoloration with brown peripheral rot and a visible delineation between infected and healthy tissues; consistent with the described soft rot symptoms on tubers."
Southern_Blight,Bugwood_18.jpg,yes,root,ref,"The image shows a root/tuber with white radiating mycelium and small brown sclerotia on the surface; which are hallmark symptoms of Southern Blight caused by Sclerotium rolfsii."
Southern_Blight,Bugwood_12.jpg,no,root,rejected,"The image shows sweet potato tubers with end rot/dry rot decay at the proximal end but lacks the characteristic white radiating mycelium and brown sclerotia diagnostic of Southern Blight (Sclerotium rolfsii)."
Southern_Blight,Bugwood_19.jpg,yes,root,ref,"The potato tuber displays multiple small; round; sunken lesions with brownish margins on the surface; consistent with the Southern Blight description of deeply sunken lenticel lesions on tubers."
Southern_Blight,Bugwood_5.jpg,yes,root,ref,"The potato tuber displays multiple small; round; deeply sunken lesions with brownish margins on the surface; consistent with the Southern Blight description of sunken lenticel lesions on tubers."
Southern_Blight,Bugwood_33.jpg,yes,root,ref,"The image shows a plant root/tuber with white radiating mycelium and soil-encrusted sclerotia consistent with Southern Blight caused by Sclerotium rolfsii."
Southern_Blight,Bugwood_32.jpg,yes,root,ref,"The image shows white radiating mycelium and dark brown sclerotia on the surface of what appears to be a root or tuber; which are hallmark symptoms of Southern Blight caused by Sclerotium rolfsii."
Southern_Blight,Bugwood_38.jpg,yes,root,test,"The image shows a potato tuber (storage root) with a deeply sunken; necrotic lesion with brownish margins consistent with the Southern Blight description of small round sunken lesions on lenticels that become deeply sunken and tan/brown on tubers."
Southern_Blight,Bugwood_2.jpg,yes,root,test,"The sweet potato tuber shows white mycelial growth; dark sclerotia adhering to the surface; and brown discoloration consistent with Southern Blight caused by Sclerotium rolfsii."
Southern_Blight,Bugwood_13.jpg,yes,root,test,"The sweet potato tuber displays multiple small; round; sunken lesions with dark brownish margins consistent with Southern Blight symptoms described for tubers; including lenticel involvement and surface decay."
Southern_Blight,Bugwood_40.jpg,yes,root,test,"The image shows white radiating mycelium and small spherical sclerotia characteristic of Southern Blight (Sclerotium rolfsii) covering the base/root area of the plant near the soil line."
Southern_Blight,Bugwood_29.jpg,yes,root,test,"The image shows a potato tuber with a deeply sunken; circular lesion containing white powdery/cheesy material consistent with the Southern Blight description of small round sunken lesions on lenticels with sclerotia bursting from rotten tissue."
Southern_Blight,Bugwood_36.jpg,yes,root,skipped,"The sweet potato tuber displays a deeply sunken; circular lesion with brownish margins and dried cracked tissue consistent with the Southern Blight description of small round sunken lesions on tubers with brownish margins that become deeply sunken."
Southern_Blight,Bugwood_30.jpg,no,whole_plant,rejected,"The image shows green; apparently healthy plants with no visible white mycelium; brown sclerotia; stem decay; wilting; or yellowing that are characteristic of Southern Blight caused by Sclerotium rolfsii."
Southern_Blight,Bugwood_26.jpg,yes,root,skipped,"The image shows white radiating mycelium and soil-encrusted decayed tissue with reddish-brown lesions characteristic of Southern Blight caused by Sclerotium rolfsii; consistent with the described symptoms of white mycelium covering infected plant parts."
Southern_Blight,Bugwood_20.jpg,yes,root,skipped,"The potato tuber displays multiple deeply sunken; dark-margined lesions on the surface consistent with the described lenticel lesions and decay symptoms of Southern Blight on tubers."
Southern_Blight,Bugwood_42.jpg,yes,seed,ref,"The cross-section of this fruit/tuber shows white radiating mycelium and moist decay consistent with Southern Blight caused by Sclerotium rolfsii; matching the described white mycelial growth and tissue decay symptoms."
Southern_Blight,Bugwood_43.jpg,no,root,rejected,"The image shows a sweet potato storage root with rough; cracked; sunken lesions but lacks the characteristic white radiating mycelium and brown sclerotia at the soil line that are the hallmark signs of Southern Blight (Sclerotium rolfsii); the symptoms appear more consistent with another root disease such as Rhizopus soft rot or surface damage."
Southern_Blight,Bugwood_34.jpg,yes,root,skipped,"The sweet potato tubers show white radiating mycelium characteristic of Southern Blight (Sclerotium rolfsii) covering the surface; consistent with the described white mycelial growth on infected plant parts."
Southern_Blight,Bugwood_21.jpg,yes,root,skipped,"The image shows a plant root/tuber with white radiating mycelium (cottony fungal growth) visible on the surface; consistent with Southern Blight caused by Sclerotium rolfsii; along with reddish-brown decayed tissue and soil-encrusted sclerotia characteristic of this disease."
Southern_Blight,Bugwood_3.jpg,yes,root,skipped,"The image shows a potato tuber with a characteristic small; round; sunken lesion with brownish margins on the surface; consistent with the Southern Blight description of sunken lenticel lesions on tubers."
Southern_Blight,Bugwood_28.jpg,yes,root,skipped,"The sweet potato tuber shows a deeply sunken lesion with brownish margins and dark necrotic tissue consistent with Southern Blight tuber symptoms described; including the characteristic sunken decay with darkened interior tissue."
Southern_Blight,Bugwood_39.jpg,yes,root,skipped,"The image shows a root/tuber with white radiating mycelium and small brown sclerotia visible on the surface; which are hallmark symptoms of Southern Blight caused by Sclerotium rolfsii."
Southern_Blight,Bugwood_6.jpg,yes,root,skipped,"The image shows a tuber/root with white radiating mycelium and moist decay consistent with Southern Blight caused by Sclerotium rolfsii; matching the described symptoms of white mycelial growth and rotting tissue on tubers."
Southern_Blight,Bugwood_37.jpg,yes,root,skipped,"The sweet potato tuber surface shows multiple small; round; sunken lesions with brownish margins consistent with the Southern Blight description of sunken lenticels and early decay symptoms on tubers."
Southern_Blight,Bugwood_27.jpg,yes,stem,ref,"The image shows a stem with white radiating mycelium (white fluffy fungal growth) visible at the soil line area; consistent with the Southern Blight description of white mycelium covering infected plant parts."
Southern_Blight,Bugwood_24.jpg,yes,root,skipped,"The sweet potato tubers display multiple sunken; darkened lesions with necrotic centers consistent with the Southern Blight description of small round sunken lesions on tubers with brownish margins becoming deeply sunken."
Southern_Blight,Bugwood_9.jpg,yes,root,skipped,"The sweet potato tuber shows deeply sunken; cracked; dark lesions with tissue decay consistent with Southern Blight tuber symptoms described as small round sunken lesions with brownish margins that become deeply sunken."
Southern_Blight,Bugwood_41.jpg,no,root,rejected,"The image shows a cross-section of a root/tuber with salmon-pink internal discoloration and dark necrotic lesions on the outer edges; which is more consistent with Fusarium or internal rot rather than Southern Blight; which is characterized by white radiating mycelium and brown sclerotia at the stem base."
Southern_Blight,Bugwood_11.jpg,no,root,rejected,"The image shows a tuber (likely sweet potato or yam) with dry; corky; scab-like lesions and sunken craters but no visible white mycelium; sclerotia; or moist decay characteristic of Southern Blight."
Southern_Blight,Bugwood_1.jpg,no,root,rejected,"The image shows sweet potato storage roots with surface cracking and mechanical damage/soil coating but lacks the characteristic white radiating mycelium; brown sclerotia; or moist decay with fungal structures that define Southern Blight."
Southern_Blight,Bugwood_8.jpg,yes,root,skipped,"The image shows a root/tuber with white radiating mycelium and small brown sclerotia (characteristic of Sclerotium rolfsii) adhering to the surface along with soil; consistent with Southern Blight symptoms described."
Southern_Blight,Bugwood_35.jpg,yes,root,skipped,"The image shows a tuberous root covered with white radiating mycelium and numerous small brown sclerotia characteristic of Southern Blight caused by Sclerotium rolfsii."
Southern_Blight,Bugwood_14.jpg,yes,root,skipped,"The image shows white radiating mycelium and small spherical sclerotia on the plant base and surrounding soil; which are hallmark symptoms of Southern Blight caused by Sclerotium rolfsii."
Southern_Blight,Bugwood_15.jpg,yes,root,skipped,"The image shows a sweet potato tuber with white mycelial threads and soil-encrusted decay on the surface; consistent with Southern Blight symptoms including moist decay and white radiating mycelium on infected tuber tissue."
Southern_Blight,Bugwood_17.jpg,yes,root,skipped,"The sweet potato tubers display multiple sunken; darkened lesions with necrotic centers consistent with Southern Blight (Sclerotium rolfsii) symptoms described as small round sunken lesions with brownish margins on tubers that become deeply sunken."
Southern_Blight,Bugwood_22.jpg,yes,root,skipped,"The potato tubers display multiple small; round; deeply sunken lesions with brownish margins on the surface; consistent with the Southern Blight description of sunken lenticel lesions on potato tubers."
Southern_Blight,Bugwood_23.jpg,yes,root,skipped,"The image shows white radiating mycelium covering the surface of what appears to be a sweet potato root/tuber with reddish-brown decay lesions; which is consistent with Southern Blight caused by Sclerotium rolfsii."
Southern_Blight,Bugwood_25.jpg,yes,seed,ref,"The cut potato tuber displays white radiating mycelium and white sclerotia consistent with Southern Blight (Sclerotium rolfsii) infection; matching the described symptoms of white mycelial growth and sclerotia on tuber tissue."
Southern_Blight,Bugwood_10.jpg,yes,stem,ref,"The image shows white radiating mycelium with small white sclerotia and salmon/orange-pink moist decay at the stem base at the soil line; which are classic hallmarks of Southern Blight caused by Sclerotium rolfsii."
Southern_Blight,Bugwood_16.jpg,yes,root,skipped,"The image shows a sweet potato/tuber with white radiating mycelium and small brown sclerotia characteristic of Southern Blight caused by Sclerotium rolfsii; consistent with the described symptoms of white mycelial growth and mature brown sclerotia on infected tissue."
Tomato_Spotted_Wilt_Virus,Bugwood_27.jpg,yes,seed,ref,"The cross-section of a potato tuber shows internal brown necrotic areas and discoloration consistent with TSWV-induced internal necrosis and concentric brown necrotic arcs described in the disease profile."
Tomato_Spotted_Wilt_Virus,Bugwood_16.jpg,yes,leaf,ref,"The leaves display extensive dark brown to black necrotic areas clustered at and spreading across the leaf surface with target-like spots consistent with TSWV symptoms on potato; including large coalescing dark lesions and tissue death characteristic of the disease description."
Tomato_Spotted_Wilt_Virus,Bugwood_28.jpg,yes,leaf,ref,"The leaf displays characteristic TSWV symptoms including concentric ring/target-like necrotic lesions; brown-purple ringspots; and yellow-green mosaic patterns consistent with the described viral ringspot and target-spot symptoms on potato/tomato foliage."
Tomato_Spotted_Wilt_Virus,Bugwood_92.jpg,yes,leaf,ref,"The image shows potato/tomato leaves with clustered target-like necrotic spots; large dark brown to black areas especially at leaf bases; and concentric ring patterns consistent with Tomato Spotted Wilt Virus symptoms as described."
Tomato_Spotted_Wilt_Virus,Bugwood_64.jpg,yes,leaf,ref,"The leaf displays characteristic TSWV symptoms including target-like necrotic ringspots with concentric dark brown to black patterns and clustered lesions consistent with Tomato Spotted Wilt Virus on a solanaceous plant."
Tomato_Spotted_Wilt_Virus,Bugwood_6.jpg,yes,root,ref,"The cross-section of a potato tuber shows internal brown necrotic discoloration and arcs consistent with TSWV-induced internal necrosis described in the disease profile."
Tomato_Spotted_Wilt_Virus,Bugwood_76.jpg,yes,leaf,ref,"The image shows potato leaves with clustered dark brown to black necrotic spots; large coalescing lesions at the leaf base; and stem/petiole browning consistent with TSWV symptoms as described."
Tomato_Spotted_Wilt_Virus,Bugwood_3.jpg,yes,leaf,test,"The leaf displays characteristic TSWV symptoms including necrotic ringspots and target-like concentric lesions with brown/dark discoloration clustered across the leaf surface; consistent with the described viral disease symptoms."
Tomato_Spotted_Wilt_Virus,Bugwood_17.jpg,yes,leaf,test,"The leaves display characteristic TSWV symptoms including multiple target-like necrotic lesions with concentric rings clustered across the leaf surface; consistent with the described spotted wilt virus foliar symptoms on solanaceous plants."
Tomato_Spotted_Wilt_Virus,Bugwood_83.jpg,yes,seed,ref,"The cross-sectioned potato tubers display internal brown necrotic spots and concentric discoloration consistent with TSWV-induced internal necrosis and rot described for tubers."
Tomato_Spotted_Wilt_Virus,Bugwood_54.jpg,yes,leaf,test,"The potato leaves display large dark brown to black necrotic areas clustered at the leaf margins and base; consistent with TSWV's described symptom of clustered spots merging into extensive dark necrotic zones; distinct from typical fungal patterns."
Tomato_Spotted_Wilt_Virus,Bugwood_73.jpg,yes,seed,ref,"The potato tubers display characteristic TSWV symptoms including surface deformation; splits; cracks; and dark necrotic spots consistent with the described tuber symptoms of Tomato Spotted Wilt Virus."
Tomato_Spotted_Wilt_Virus,Bugwood_57.jpg,yes,leaf,test,"The leaf displays multiple dark; target-like lesions with concentric ring patterns clustered on the leaf surface; consistent with TSWV's described symptoms of small target-appearance spots that cluster into dark brown-black areas."
Tomato_Spotted_Wilt_Virus,Bugwood_5.jpg,yes,whole_plant,ref,"The image shows a potato plant with collapsed; wilting stems; brown necrotic areas on leaves and petioles; and tip dieback consistent with TSWV symptoms described; contrasted against healthy-appearing neighboring plants."
Tomato_Spotted_Wilt_Virus,Bugwood_31.jpg,yes,root,ref,"The cross-section of what appears to be a potato tuber shows internal brown necrotic discoloration consistent with the concentric brown necrotic arcs and internal necrosis described for TSWV on tubers."
Tomato_Spotted_Wilt_Virus,Bugwood_86.jpg,yes,leaf,test,"The leaf displays classic TSWV target-like necrotic lesions with concentric ring patterns and dark brown centers on a green leaf; consistent with the described clustered target-appearance leaf spots characteristic of Tomato Spotted Wilt Virus."
Tomato_Spotted_Wilt_Virus,Bugwood_90.jpg,yes,stem,ref,"The image shows dark brown to black streaking lesions along the stem with associated necrotic; blighted leaves; consistent with TSWV stem symptoms of dark brown areas and branch tip dieback described in the disease profile."
Tomato_Spotted_Wilt_Virus,Bugwood_70.jpg,yes,leaf,skipped,"The leaf displays clustered target-like necrotic lesions with concentric rings and large dark brown to black areas; consistent with TSWV symptoms described for potato foliage."
Tomato_Spotted_Wilt_Virus,Bugwood_36.jpg,yes,leaf,skipped,"The potato leaves display clustered dark brown to black necrotic spots with a target-like appearance concentrated at the leaf base; consistent with TSWV symptoms as described."
Tomato_Spotted_Wilt_Virus,Bugwood_56.jpg,yes,leaf,skipped,"The leaf displays multiple necrotic lesions with target-like concentric ring patterns and large dark brown to black areas consistent with TSWV symptoms described; including clustered spots and necrotic zones typical of this virus on solanaceous plants."
Tomato_Spotted_Wilt_Virus,Bugwood_53.jpg,yes,leaf,skipped,"The leaf shows multiple target-like necrotic spots with concentric rings clustered together forming large dark brown to black areas; consistent with TSWV symptoms on potato as described."
Tomato_Spotted_Wilt_Virus,Bugwood_80.jpg,yes,leaf,skipped,"The leaves display characteristic TSWV symptoms including target-like necrotic spots clustered on green leaves; large confluent dark brown necrotic areas especially at the leaf base; and severely blighted lower leaves consistent with the described virus symptoms on potato/tomato foliage."
Tomato_Spotted_Wilt_Virus,Bugwood_93.jpg,yes,leaf,skipped,"The leaves display clustered; dark brown to black necrotic spots with target-like appearances and large coalescing dark areas; along with necrotic stem/petiole regions and tip dieback; which are consistent with TSWV symptoms described."
Tomato_Spotted_Wilt_Virus,Bugwood_74.jpg,yes,leaf,skipped,"The leaves display clustered; target-like necrotic spots with dark brown to black borders and tan centers that are characteristic of Tomato Spotted Wilt Virus; consistent with the described symptoms of clustered leaf spots forming large dark areas."
Tomato_Spotted_Wilt_Virus,Bugwood_51.jpg,yes,leaf,skipped,"The leaf shows characteristic ringspot and target-like necrotic lesions with concentric brown/purple rings clustered across the lamina; consistent with Tomato Spotted Wilt Virus symptoms described for foliar tissue."
Tomato_Spotted_Wilt_Virus,Bugwood_47.jpg,yes,stem,ref,"The image shows a potato stem with dark brown streaks and necrotic lesions along the stem surface; consistent with TSWV stem symptoms; accompanied by wilted and necrotic leaves/petioles showing the characteristic dieback described for Tomato Spotted Wilt Virus."
Tomato_Spotted_Wilt_Virus,Bugwood_98.jpg,yes,root,ref,"The cross-sectioned potato tubers display internal brown necrotic spots and concentric arcs consistent with TSWV-associated internal tuber necrosis as described in the disease profile."
Tomato_Spotted_Wilt_Virus,Bugwood_85.jpg,yes,whole_plant,ref,"The image shows researchers examining a potato plant pulled from a flowering field; consistent with TSWV investigation on potato crops where whole plants are uprooted to assess symptoms including stem discoloration and tuber damage."
Tomato_Spotted_Wilt_Virus,Bugwood_14.jpg,yes,leaf,skipped,"The leaves display characteristic TSWV symptoms including clustered target-like necrotic ringspots and dark brown to black lesions with concentric ring patterns; consistent with the described spotted wilt virus symptoms on potato/tomato foliage."
Tomato_Spotted_Wilt_Virus,Bugwood_10.jpg,yes,seed,ref,"The potato tubers display deformation; surface cracks; dark spots; and necrotic lesions consistent with TSWV tuber symptoms including external brown necrotic areas described in the disease profile."
Tomato_Spotted_Wilt_Virus,Bugwood_96.jpg,yes,leaf,skipped,"The leaf shows multiple necrotic spots with distinct concentric ring/target-like patterns and dark brown to black areas; consistent with the target-appearance leaf spots and ringspot symptoms described for Tomato Spotted Wilt Virus."
Tomato_Spotted_Wilt_Virus,Bugwood_72.jpg,yes,leaf,skipped,"The leaf displays characteristic TSWV symptoms including concentric ring/target-like necrotic lesions; dark brown clustered spots; and ringspot patterns consistent with Tomato Spotted Wilt Virus infection."
Tomato_Spotted_Wilt_Virus,Bugwood_19.jpg,yes,stem,ref,"The image shows dark brown necrotic lesions and streaking on a tomato stem at a node junction; consistent with the stem symptoms described for Tomato Spotted Wilt Virus including dark brown areas and streak-like necrosis on stems and petioles."
Tomato_Spotted_Wilt_Virus,Bugwood_21.jpg,yes,leaf,skipped,"The leaves display clustered; target-like necrotic spots with dark brown to black centers consistent with TSWV symptoms on potato/tomato; including large coalescing dark areas and the characteristic ringspot/target appearance described."
Tomato_Spotted_Wilt_Virus,Bugwood_26.jpg,yes,root,ref,"The cross-sections of potato tubers show internal brown necrotic spots and concentric necrotic arcs consistent with TSWV-induced internal tuber necrosis as described in the disease profile."
Tomato_Spotted_Wilt_Virus,Bugwood_38.jpg,yes,leaf,skipped,"The leaves show clustered necrotic spots with a target-like appearance; dark brown to black areas; and concentric ring patterns consistent with TSWV symptoms described for potato/tomato foliage."
Tomato_Spotted_Wilt_Virus,Bugwood_43.jpg,yes,leaf,skipped,"The leaf shows clustered target-like necrotic spots with dark brown to black concentric ring patterns consistent with TSWV symptoms; along with marginal necrosis and yellowing as described for this disease."
Tomato_Spotted_Wilt_Virus,Bugwood_48.jpg,yes,leaf,skipped,"The leaf displays dark brown to black necrotic lesions clustered across the leaf surface with yellow-brown haloes; consistent with TSWV symptoms of clustered target-like spots merging into large dark areas as described."
Tomato_Spotted_Wilt_Virus,Bugwood_13.jpg,yes,leaf,skipped,"The image shows potato foliage with extensive dark brown to black necrotic areas on leaves and stem dieback consistent with TSWV; including clustered lesions causing large necrotic patches and growing point death as described."
Tomato_Spotted_Wilt_Virus,Bugwood_24.jpg,yes,leaf,skipped,"The leaves show clustered target-like necrotic spots with dark brown to black areas; consistent with TSWV symptoms on potato including spot clustering causing large dark regions and necrotic lesions as described."
